Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	36	43.373493975903614	1.0944617992187109E-13	P37837, P11766, P36543, P50995, Q96KK5, P62277, P20671, P83731, P07996, O75955, Q13740, P49591, P20073, P07737, Q9BZF9, P36578, P62070, P28072, P11021, P14550, P0C0S8, Q00325, P00558, P31949, Q9BXP2, P05067, P67936, P05387, P09525, Q99878, P21796, Q16881	83	2219	20624	4.031252545106066	2.2112534026064168E-11	2.2108128344217958E-11	2.112311272492112E-11
GOTERM_CC_DIRECT	GO:0005829~cytosol	48	57.831325301204814	8.0879957752996E-9	P61927, Q13555, P54577, Q9Y6Y8, P37837, P28482, O96008, Q2M2I8, O95394, P11766, P36543, P50995, P62277, P36551, Q92890, P24534, P17096, P83731, Q15185, P62633, P22059, P05455, P49591, Q13868, P07737, P50281, P26373, Q9BZF9, P36578, O75531, Q9H477, Q9NP77, P35321, P28072, P61081, Q96A05, P22528, P11021, P14550, Q8N392, P83881, P00558, Q9Y285, P29218, P05067, P67936, P05387, Q16881	83	5593	20624	2.1325107330807227	1.633773829334828E-6	8.168875733052597E-7	7.804915923164115E-7
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	14	16.867469879518072	1.3447027971577783E-8	O75955, Q13740, P04920, P07737, P50281, P28482, P36578, P62070, P11021, P62277, Q9Y4G6, P17096, P67936, P05387	83	428	20624	8.127913523251886	2.7162959721493962E-6	9.05433216752904E-7	8.650921328381707E-7
GOTERM_CC_DIRECT	GO:0000786~nucleosome	9	10.843373493975903	8.608024143714398E-8	Q96KK5, P0C0S8, P20671, Q9UBU8, Q99878	83	140	20624	15.97383820998279	1.738805835538315E-5	4.347052192575771E-6	4.153371649342197E-6
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	6	7.228915662650602	4.757477297579278E-6	P61927, P26373, P83881, P36578, P83731, P05387	83	62	20624	24.046638165565486	9.605510752890289E-4	1.9220208282220283E-4	1.8363862368656015E-4
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	6	7.228915662650602	2.6567508661560065E-5	P61927, P62277, P26373, P83881, P36578, P83731	83	88	20624	16.94194961664841	0.005352332989457809	8.944394582725222E-4	8.54588195280182E-4
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	40	48.19277108433735	8.858817109120797E-5	P61927, Q13555, P54577, Q9Y6Y8, O15083, P37837, P28482, Q2M2I8, Q9UIJ7, P50995, P39687, P62277, P36551, Q9Y4G6, P24534, P83731, O14787, P62633, P22059, P05455, P49591, Q13868, P20073, P07737, P50281, Q8NF91, P26373, P36578, O75531, P28072, P22528, P11021, Q8N392, P31949, Q9Y285, P29218, P05067, P05387, P09525, Q16881	83	5687	20624	1.7477188514917767	0.017736427861296478	0.0025564015086320013	0.002442502431514734
GOTERM_CC_DIRECT	GO:0005840~ribosome	6	7.228915662650602	6.024047831354943E-4	P61927, P62277, P26373, P83881, P36578, P83731	83	171	20624	8.718664130205031	0.11460590938716475	0.015210720774171233	0.0145330153931438
GOTERM_CC_DIRECT	GO:0005634~nucleus	39	46.98795180722892	7.672833762498674E-4	P54577, P37837, P28482, P84090, Q96KK5, P39687, P62277, Q92890, P20671, P17096, Q15185, O14787, P62633, P05455, P31942, P49591, Q13868, P20073, P07737, P50281, Q8NF91, P26373, Q9BZF9, P36578, O75531, Q9H477, P28072, P61081, P11021, P0C0S8, P31949, P05067, P09525, Q99878, P21796	83	6033	20624	1.6062978917160438	0.14362827038567416	0.017221249111385912	0.016453965735136043
GOTERM_CC_DIRECT	GO:0045202~synapse	8	9.63855421686747	0.00551565946006591	P61927, P14550, P26373, P28482, Q9Y4G6, P83731, P05067, P21796	83	537	20624	3.701779183774203	0.6728207944031888	0.10955691853225497	0.10467566968675847
